
9.7893	3	13	180	10	1	566.667	31	44	35	0.581968	
-3.45194	3	14	315	10	1	1050	57	69	64	0.560099	
-7.39952	3	15	270	10	1	933.333	52	62	57	0.677179	
-3.99264	3	16	225	10	1	883.333	47	61	54	0.407456	
-10.8894	3	17	45	10	1	900	50	61	55	0.743253	
16.5632	3	18	0	10	1	800	45	53	49	0.895848	
10	3	19	270	10	1	1016.67	57	70	62	0.232906	
16.4137	3	20	135	10	1	1333.33	68	84	81	0.138098	
8.57187	3	21	180	10	1	800	43	54	49	0.515055	
21.1026	3	22	315	10	1	883.333	49	61	54	0.544843	
-2.45568	3	23	225	10	1	866.667	48	58	53	0.435934	
8.48317	3	24	90	10	1	833.333	43	57	51	0.391154	
4.77205	3	25	270	10	1	733.333	40	51	45	0.6659	
-14.2901	3	26	225	10	1	783.333	44	54	48	0.676428	
-35	3	27	315	10	1	983.333	42	56	46	0.317557	
10	3	28	180	10	1	666.667	36	49	41	0.530712	
10	3	29	0	10	1	716.667	40	51	44	0.696015	
-10.4428	3	30	45	10	1	800	42	54	49	0.75416	
40.5187	3	31	135	10	1	733.333	41	55	45	0.338468	
10	3	32	90	10	1	816.667	45	60	50	0.267554	
10	3	33	180	10	1	716.667	39	50	44	0.459108	
-9.24674	3	34	270	10	1	916.667	51	60	56	0.444035	
-18.008	3	35	225	10	1	866.667	47	60	53	0.365014	
-14.5234	3	36	45	10	1	900	49	62	55	0.78107	
10.8684	3	37	0	10	1	750	42	50	46	1.02904	
10	3	38	90	10	1	800	42	57	49	0.369794	
4.45531	3	39	135	10	1	700	35	48	43	0.509935	
30.9863	3	40	315	10	1	800	44	55	49	0.6049	
-10.0046	4	1	135	20	1	716.667	39	52	44	0.331239	
3.25838	4	2	315	20	1	983.333	54	66	60	0.516592	
4.37526	4	3	45	20	1	950	53	67	58	0.533674	
20	4	4	90	20	1	766.667	41	55	47	0.281862	
20	4	5	0	20	1	950	54	62	58	0.958245	
-0.574328	4	6	225	20	1	1000	55	67	61	0.366578	
13.6954	4	7	270	20	1	716.667	39	49	44	0.701708	
20	4	8	180	20	1	800	43	57	49	0.348768	
20	4	9	270	20	1	833.333	46	57	51	0.197449	
20	4	10	180	20	1	866.667	41	57	53	0.346241	
23.8438	4	11	45	20	1	1166.67	59	77	71	0.266316	
12.4941	4	12	315	20	1	966.667	52	66	59	0.360762	
7.86577	4	13	225	20	1	800	42	55	49	0.501204	
20	4	14	0	20	1	750	42	50	46	1.18244	
-0.251318	4	15	90	20	1	783.333	42	52	48	0.69103	
23.9907	4	16	135	20	1	700	38	49	43	0.482015	
8.9812	4	17	135	20	1	616.667	32	45	38	0.577857	
20	4	18	0	20	1	866.667	49	57	53	0.997346	
5.13018	4	19	45	20	1	750	41	51	46	1.07301	
4.33456	4	20	225	20	1	733.333	38	49	45	0.533921	
20	4	21	180	20	1	933.333	53	66	57	0.484471	
16.5253	4	22	90	20	1	716.667	40	51	44	0.331818	
-10.2056	4	23	270	20	1	750	41	50	46	0.385776	
-1.48019	4	24	315	20	1	783.333	43	54	48	0.371031	
13.196	4	25	135	20	1	833.333	45	59	51	0.234775	
8.36024	4	26	315	20	1	1150	66	77	70	0.343927	
20	4	27	0	20	1	966.667	56	67	59	0.661857	
-1.79256	4	28	45	20	1	966.667	54	63	59	0.881633	
20	4	29	180	20	1	933.333	50	62	57	0.477531	
13.1317	4	30	90	20	1	633.333	33	42	39	0.730135	
9.02812	4	31	270	20	1	850	47	57	52	0.462774	
-2.03324	4	32	225	20	1	716.667	37	51	44	0.39586	
0.943487	4	33	225	20	1	716.667	39	48	44	0.596189	
-1.61154	4	34	315	20	1	983.333	55	66	60	0.441672	
-4.33529	4	35	45	20	1	800	45	53	49	1.11063	
18.9963	4	36	0	20	1	633.333	35	43	39	1.02998	
20	4	37	180	20	1	533.333	29	42	33	0.439316	
-4.20783	4	38	135	20	1	733.333	40	53	45	0.434427	
20	4	39	270	20	1	766.667	42	53	47	0.3736	
20	4	40	90	20	1	716.667	36	51	44	0.244187	
-2.08685	5	1	270	0	0	1633.33	94	105	99	0.536184	
-32.8887	5	2	90	0	0	850	40	55	52	0.275956	
-12.1275	5	3	225	0	0	666.667	34	43	41	0.870678	
0	5	4	0	0	0	466.667	25	32	29	1.31816	
0	5	5	180	0	0	550	28	38	34	0.939035	
-0.371747	5	6	315	0	0	616.667	31	40	38	0.840714	
-22.6848	5	7	45	0	0	566.667	29	38	35	0.904583	
